# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   68       2.370413600062e-10       3.709932049317e-14      -5.388992523211e-13       0.000000000000e+00       2.825377769083e-11       2.592935042424e-12      -1.035276595738e-14 
   69       2.401043807480e-10       3.869391101600e-14      -5.908289871235e-13       0.000000000000e+00       2.730133363462e-11       2.521346757800e-12      -1.023663161824e-14 
   70       2.431972022305e-10       4.031950976264e-14      -6.443777334987e-13       0.000000000000e+00       2.639240721158e-11       2.452921320988e-12      -1.008866033859e-14 
   71       2.463184739370e-10       4.197488712302e-14      -6.995300472274e-13       0.000000000000e+00       2.552220887490e-11       2.387150356281e-12      -9.922963498355e-15 
   72       2.494668169492e-10       4.365881758497e-14      -7.562677316050e-13       0.000000000000e+00       2.468596981537e-11       2.323544651999e-12      -9.752697839738e-15 
   73       2.526430474745e-10       4.537043732778e-14      -8.145664566625e-13       0.000000000000e+00       2.388303573974e-11       2.262057041588e-12      -9.581460609063e-15 
   74       2.558483127445e-10       4.710895095139e-14      -8.743984874995e-13       0.000000000000e+00       2.311346262279e-11       2.202732335468e-12      -9.410345678913e-15 
   75       2.590834048814e-10       4.887352577083e-14      -9.357336521007e-13       0.000000000000e+00       2.237677323149e-11       2.145580000469e-12      -9.240486507929e-15 
   76       2.623487385402e-10       5.066329180223e-14      -9.985393171157e-13       0.000000000000e+00       2.167193122717e-11       2.090572355748e-12      -9.073055969466e-15 
   77       2.656443285508e-10       5.247734174896e-14      -1.062780363638e-12       0.000000000000e+00       2.099731526764e-11       2.037642768713e-12      -8.909266180256e-15 
   78       2.689697675598e-10       5.431473098760e-14      -1.128419162985e-12       0.000000000000e+00       2.035069310930e-11       1.986683850944e-12      -8.750368329062e-15 
   79       2.723242036729e-10       5.617447755408e-14      -1.195415552476e-12       0.000000000000e+00       1.972919570930e-11       1.937545654118e-12      -8.597652505333e-15 
   80       2.757067893997e-10       5.805552620262e-14      -1.263728767990e-12       0.000000000000e+00       1.913003016337e-11       1.890077081559e-12      -8.452254920477e-15 
   81       2.791181674657e-10       5.995663342539e-14      -1.333323681429e-12       0.000000000000e+00       1.855281808211e-11       1.844262374177e-12      -8.314541392855e-15 
   82       2.825592034287e-10       6.187646234574e-14      -1.404165607346e-12       0.000000000000e+00       1.799761793557e-11       1.800105145100e-12      -8.184615980969e-15 
   83       2.860305238745e-10       6.381361620290e-14      -1.476218454212e-12       0.000000000000e+00       1.746421025947e-11       1.757586281025e-12      -8.062500400682e-15 
   84       2.895325027865e-10       6.576663767271e-14      -1.549444736432e-12       0.000000000000e+00       1.695208543947e-11       1.716662938427e-12      -7.948130287071e-15 
   85       2.930652479159e-10       6.773400818836e-14      -1.623805586360e-12       0.000000000000e+00       1.646043149548e-11       1.677267539771e-12      -7.841351456280e-15 
   86       2.966285871516e-10       6.971414726116e-14      -1.699260766314e-12       0.000000000000e+00       1.598812186586e-11       1.639306769723e-12      -7.741916167373e-15 
   87       3.002220548896e-10       7.170541180123e-14      -1.775768680595e-12       0.000000000000e+00       1.553370319179e-11       1.602660571364e-12      -7.649479384192e-15 
   88       3.038448784037e-10       7.370609543827e-14      -1.853286387503e-12       0.000000000000e+00       1.509538310145e-11       1.567181142401e-12      -7.563595037210e-15 
   89       3.074963072184e-10       7.571448057680e-14      -1.931769221802e-12       0.000000000000e+00       1.467145736957e-11       1.532729402969e-12      -7.483788811863e-15 
   90       3.111766901552e-10       7.772900540068e-14      -2.011169568081e-12       0.000000000000e+00       1.426169481609e-11       1.499293143104e-12      -7.409797747424e-15 
   91       3.148865429135e-10       7.974812193654e-14      -2.091437916216e-12       0.000000000000e+00       1.386614815731e-11       1.466885645596e-12      -7.341361511064e-15 
   92       3.186262117350e-10       8.177024576067e-14      -2.172523239883e-12       0.000000000000e+00       1.348472841543e-11       1.435509428027e-12      -7.278146661762e-15 
   93       3.223958649114e-10       8.379375610978e-14      -2.254373002738e-12       0.000000000000e+00       1.311719928522e-11       1.405155800357e-12      -7.219744058618e-15 
   94       3.261954842935e-10       8.581699599177e-14      -2.336933164599e-12       0.000000000000e+00       1.276317150070e-11       1.375804422504e-12      -7.165666269176e-15 
   95       3.300248567994e-10       8.783827229651e-14      -2.420148187619e-12       0.000000000000e+00       1.242209720180e-11       1.347422861931e-12      -7.115344977740e-15 
   96       3.338835659234e-10       8.985585590660e-14      -2.503961042475e-12       0.000000000000e+00       1.209326430106e-11       1.319966151228e-12      -7.068128393692e-15 
   97       3.377709832440e-10       9.186798180813e-14      -2.588313214542e-12       0.000000000000e+00       1.177579085027e-11       1.293376345696e-12      -7.023278659811e-15 
   98       3.416862599327e-10       9.387284920148e-14      -2.673144710077e-12       0.000000000000e+00       1.146861940717e-11       1.267582080933e-12      -6.979969260592e-15 
   99       3.456285636774e-10       9.586865322205e-14      -2.758394846323e-12       0.000000000000e+00       1.117075965199e-11       1.242515556566e-12      -6.937429258801e-15 
  100       3.495978460984e-10       9.785368498964e-14      -2.844004736170e-12       0.000000000000e+00       1.088206762507e-11       1.218167188637e-12      -6.895404918330e-15 
  101       3.535941687612e-10       9.982624600190e-14      -2.929915168545e-12       0.000000000000e+00       1.060256690995e-11       1.194537912396e-12      -6.853758955855e-15 
  102       3.576174620120e-10       1.017846182763e-13      -3.016065871366e-12       0.000000000000e+00       1.033220763912e-11       1.171622218481e-12      -6.812328744121e-15 
